"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"markupsafe-1b882ef","markupsafe-1b882ef","","","aarch64-linux","/nix/store/zl6b1n9y376q2gckxx70nygx4bz2f50q-markupsafe-1b882ef","['/nix/store/zl6b1n9y376q2gckxx70nygx4bz2f50q-markupsafe-1b882ef']","/nix/store/bj4yia3m8qr3hxnv9ibp8lw008dp5kz9-markupsafe-1b882ef.drv","cpe:2.3:a:markupsafe-1b882ef:markupsafe-1b882ef::*:*:*:*:*:*:*","pkg:nix/markupsafe-1b882ef","","","","","","","","",""
"match_cfg-0.1.0","match_cfg-0.1.0","","","aarch64-linux","/nix/store/jiaky4k858588k7azgpc4lq96241x7yp-match_cfg-0.1.0","['/nix/store/jiaky4k858588k7azgpc4lq96241x7yp-match_cfg-0.1.0']","/nix/store/0k907qzls4pj2dwgpcvhp3gwwd5xp3pf-match_cfg-0.1.0.drv","cpe:2.3:a:match_cfg-0.1.0:match_cfg-0.1.0::*:*:*:*:*:*:*","pkg:nix/match_cfg-0.1.0","","","","","","","","",""
"matplotlib-3.8.3.tar.gz","matplotlib-3.8.3.tar.gz","","","aarch64-linux","/nix/store/6fgr80zzadjxfrcfnp1x7k91kwkp5pih-matplotlib-3.8.3.tar.gz","['/nix/store/6fgr80zzadjxfrcfnp1x7k91kwkp5pih-matplotlib-3.8.3.tar.gz']","/nix/store/gxr2cd1kfbdq01k0v25avad6k93rx8pc-matplotlib-3.8.3.tar.gz.drv","cpe:2.3:a:matplotlib-3.8.3.tar.gz:matplotlib-3.8.3.tar.gz::*:*:*:*:*:*:*","pkg:nix/matplotlib-3.8.3.tar.gz","mirror://pypi/m/matplotlib/matplotlib-3.8.3.tar.gz","","","","","","","",""
"maturin-1.5.0","maturin","1.5.0","","aarch64-linux","/nix/store/kcgmj2bxjagrgl5qqzllmj79q1hlixkj-maturin-1.5.0","['/nix/store/kcgmj2bxjagrgl5qqzllmj79q1hlixkj-maturin-1.5.0']","/nix/store/d3qcgy760fjg8v70myr1778b3bk7lxss-maturin-1.5.0.drv","cpe:2.3:a:maturin:maturin:1.5.0:*:*:*:*:*:*:*","pkg:nix/maturin@1.5.0","","maturin","1.5.0","https://github.com/PyO3/maturin","False","Build and publish Rust crates Python packages","asl20;mit","Apache-2.0;MIT",""
"maturin-1.5.0-vendor.tar.gz","maturin-1.5.0-vendor.tar.gz","","","aarch64-linux","/nix/store/yasl159ppdbxrqcld8xhh0q904663dp3-maturin-1.5.0-vendor.tar.gz","['/nix/store/yasl159ppdbxrqcld8xhh0q904663dp3-maturin-1.5.0-vendor.tar.gz']","/nix/store/j5w75cwk59wb15x2s0ijzdri09ngkwhp-maturin-1.5.0-vendor.tar.gz.drv","cpe:2.3:a:maturin-1.5.0-vendor.tar.gz:maturin-1.5.0-vendor.tar.gz::*:*:*:*:*:*:*","pkg:nix/maturin-1.5.0-vendor.tar.gz","","","","","","","","",""
"maturin-build-hook.sh","maturin-build-hook.sh","","","aarch64-linux","/nix/store/z01a806sym1ha4sppxcb4m6j99dh1a6d-maturin-build-hook.sh","['/nix/store/z01a806sym1ha4sppxcb4m6j99dh1a6d-maturin-build-hook.sh']","/nix/store/0kcgr3gr6m0q3p94drxap32sv4wwgg6j-maturin-build-hook.sh.drv","cpe:2.3:a:maturin-build-hook.sh:maturin-build-hook.sh::*:*:*:*:*:*:*","pkg:nix/maturin-build-hook.sh","","","","","","","","",""
"mccabe-0.7.0.tar.gz","mccabe-0.7.0.tar.gz","","","aarch64-linux","/nix/store/ji6sif56j8ydxrcdjgad907bmxgn9kga-mccabe-0.7.0.tar.gz","['/nix/store/ji6sif56j8ydxrcdjgad907bmxgn9kga-mccabe-0.7.0.tar.gz']","/nix/store/sh4bgndpsvfv97fb3gvzpaixkqbzp8pl-mccabe-0.7.0.tar.gz.drv","cpe:2.3:a:mccabe-0.7.0.tar.gz:mccabe-0.7.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/mccabe-0.7.0.tar.gz","mirror://pypi/m/mccabe/mccabe-0.7.0.tar.gz","","","","","","","",""
"md-5-0.10.6","md-5-0.10.6","","","aarch64-linux","/nix/store/5pjarr3svfhcph16zph3mpm22hisp870-md-5-0.10.6","['/nix/store/5pjarr3svfhcph16zph3mpm22hisp870-md-5-0.10.6']","/nix/store/az4gfri7kdrp1jyzsywyh5r0v72hv19n-md-5-0.10.6.drv","cpe:2.3:a:md-5-0.10.6:md-5-0.10.6::*:*:*:*:*:*:*","pkg:nix/md-5-0.10.6","","","","","","","","",""
"md5-0.6.1","md5-0.6.1","","","aarch64-linux","/nix/store/nngwi60sfabknrbrqpxi4k6djszwpb55-md5-0.6.1","['/nix/store/nngwi60sfabknrbrqpxi4k6djszwpb55-md5-0.6.1']","/nix/store/1j8jw2vza4yrxvfhdy9r0pkl1lq2g08c-md5-0.6.1.drv","cpe:2.3:a:md5-0.6.1:md5-0.6.1::*:*:*:*:*:*:*","pkg:nix/md5-0.6.1","","","","","","","","",""
"mecab-0.996","mecab","0.996","","aarch64-linux","/nix/store/bxvhh6r783whc8av8fzxqzqd5xcv6zga-mecab-0.996","['/nix/store/bxvhh6r783whc8av8fzxqzqd5xcv6zga-mecab-0.996']","/nix/store/prsnjy5x3mzdsqiwmyg6brzp6z710a58-mecab-0.996.drv","cpe:2.3:a:mecab:mecab:0.996:*:*:*:*:*:*:*","pkg:nix/mecab@0.996","","mecab","0.996","http://taku910.github.io/mecab/","False","Japanese morphological analysis system","bsd3","BSD-3-Clause","auntieNeo@gmail.com"
"mecab-0.996.tar.gz","mecab-0.996.tar.gz","","","aarch64-linux","/nix/store/3d0v9ixqyisdnjxa40fx6c4hb74qi4w6-mecab-0.996.tar.gz","['/nix/store/3d0v9ixqyisdnjxa40fx6c4hb74qi4w6-mecab-0.996.tar.gz']","/nix/store/hfbvdmbnhbfcxwzalddizllkg6wfzm4j-mecab-0.996.tar.gz.drv","cpe:2.3:a:mecab-0.996.tar.gz:mecab-0.996.tar.gz::*:*:*:*:*:*:*","pkg:nix/mecab-0.996.tar.gz","https://drive.google.com/uc?export=download&id=0B4y35FiV1wh7cENtOXlicTFaRUE","","","","","","","",""
"mecab-ipadic-2.7.0-20070801","mecab-ipadic","2.7.0-20070801","","aarch64-linux","/nix/store/6jr4jzarapyabnhn9ikxbpjr15ps7jb5-mecab-ipadic-2.7.0-20070801","['/nix/store/6jr4jzarapyabnhn9ikxbpjr15ps7jb5-mecab-ipadic-2.7.0-20070801']","/nix/store/b3rhkaq5avbdkz2sasnmrzlsr5j2hb3y-mecab-ipadic-2.7.0-20070801.drv","cpe:2.3:a:mecab-ipadic:mecab-ipadic:2.7.0-20070801:*:*:*:*:*:*:*","pkg:nix/mecab-ipadic@2.7.0-20070801","","","","","","","","",""
"mecab-ipadic-2.7.0-20070801.tar.gz","mecab-ipadic-2.7.0-20070801.tar.gz","","","aarch64-linux","/nix/store/qy1h5f3xglg9qpf62n5vgalshv99xxvj-mecab-ipadic-2.7.0-20070801.tar.gz","['/nix/store/qy1h5f3xglg9qpf62n5vgalshv99xxvj-mecab-ipadic-2.7.0-20070801.tar.gz']","/nix/store/k9x1hlsdgdkdb4nmb4dcwc6grb869rb1-mecab-ipadic-2.7.0-20070801.tar.gz.drv","cpe:2.3:a:mecab-ipadic-2.7.0-20070801.tar.gz:mecab-ipadic-2.7.0-20070801.tar.gz::*:*:*:*:*:*:*","pkg:nix/mecab-ipadic-2.7.0-20070801.tar.gz","https://drive.google.com/uc?export=download&id=0B4y35FiV1wh7MWVlSDBCSXZMTXM","","","","","","","",""
"mecab-nodic-0.996","mecab-nodic","0.996","","aarch64-linux","/nix/store/vy3qb9fvk467qv4rxlqkhi5qp2zwarws-mecab-nodic-0.996","['/nix/store/vy3qb9fvk467qv4rxlqkhi5qp2zwarws-mecab-nodic-0.996']","/nix/store/71h96050zis4g324b06bnr2kp8jca0h5-mecab-nodic-0.996.drv","cpe:2.3:a:mecab-nodic:mecab-nodic:0.996:*:*:*:*:*:*:*","pkg:nix/mecab-nodic@0.996","","","","","","","","",""
"memchr-2.7.2","memchr-2.7.2","","","aarch64-linux","/nix/store/ykwqh09xq61fq27pygc98my0izhw3w5a-memchr-2.7.2","['/nix/store/ykwqh09xq61fq27pygc98my0izhw3w5a-memchr-2.7.2']","/nix/store/lmhinx1hdmh82i8xkxqx4ii2kaj6lbw9-memchr-2.7.2.drv","cpe:2.3:a:memchr-2.7.2:memchr-2.7.2::*:*:*:*:*:*:*","pkg:nix/memchr-2.7.2","","","","","","","","",""
"memfd-0.6.4","memfd-0.6.4","","","aarch64-linux","/nix/store/44p3kdmlca9s0vghpl72wgn9pj6kwjzf-memfd-0.6.4","['/nix/store/44p3kdmlca9s0vghpl72wgn9pj6kwjzf-memfd-0.6.4']","/nix/store/66cps2alr9f1qr9hnl70zxh7gdyx0vyi-memfd-0.6.4.drv","cpe:2.3:a:memfd-0.6.4:memfd-0.6.4::*:*:*:*:*:*:*","pkg:nix/memfd-0.6.4","","","","","","","","",""
"memoffset-0.7.1","memoffset-0.7.1","","","aarch64-linux","/nix/store/6mlxvmli0mknmh9v4grs3qb544cff28n-memoffset-0.7.1","['/nix/store/6mlxvmli0mknmh9v4grs3qb544cff28n-memoffset-0.7.1']","/nix/store/3fb35pa3p6q29m5i9bqskcf8rf4rl3c9-memoffset-0.7.1.drv","cpe:2.3:a:memoffset-0.7.1:memoffset-0.7.1::*:*:*:*:*:*:*","pkg:nix/memoffset-0.7.1","","","","","","","","",""
"memoffset-0.9.1","memoffset-0.9.1","","","aarch64-linux","/nix/store/577p1qsznfjpl3pqc84508vid8y8696v-memoffset-0.9.1","['/nix/store/577p1qsznfjpl3pqc84508vid8y8696v-memoffset-0.9.1']","/nix/store/b39wd1qrvrc7n7bx3i5dya8n91mqp2im-memoffset-0.9.1.drv","cpe:2.3:a:memoffset-0.9.1:memoffset-0.9.1::*:*:*:*:*:*:*","pkg:nix/memoffset-0.9.1","","","","","","","","",""
"mercurial-6.6.3","mercurial","6.6.3","","aarch64-linux","/nix/store/9kv731f7xhkq0ri1d2y8m3in1wiak9nc-mercurial-6.6.3","['/nix/store/9kv731f7xhkq0ri1d2y8m3in1wiak9nc-mercurial-6.6.3']","/nix/store/cp9mpxq85zc8vfk2k6s2l468vcysvmy3-mercurial-6.6.3.drv","cpe:2.3:a:mercurial:mercurial:6.6.3:*:*:*:*:*:*:*","pkg:nix/mercurial@6.6.3","","mercurial","6.6.3","https://www.mercurial-scm.org","False","A fast, lightweight SCM system for very large distributed projects","gpl2Plus","GPL-2.0-or-later","edolstra+nixpkgs@gmail.com;nix@lukegb.com;b4gx3q.nixpkgs@pacien.net;techknowlogick@gitea.com"
"mercurial-6.6.3-vendor.tar.gz","mercurial-6.6.3-vendor.tar.gz","","","aarch64-linux","/nix/store/q5kjhcj52lmqzmpd9angb9hh5z87i5ys-mercurial-6.6.3-vendor.tar.gz","['/nix/store/q5kjhcj52lmqzmpd9angb9hh5z87i5ys-mercurial-6.6.3-vendor.tar.gz']","/nix/store/p2nxim82nckcjhwj4cz88nkf9aqvvhla-mercurial-6.6.3-vendor.tar.gz.drv","cpe:2.3:a:mercurial-6.6.3-vendor.tar.gz:mercurial-6.6.3-vendor.tar.gz::*:*:*:*:*:*:*","pkg:nix/mercurial-6.6.3-vendor.tar.gz","","","","","","","","",""
"mercurial-6.6.3.tar.gz","mercurial-6.6.3.tar.gz","","","aarch64-linux","/nix/store/3qj68mlwn85f51c9r1ljyv80s9y6a25y-mercurial-6.6.3.tar.gz","['/nix/store/3qj68mlwn85f51c9r1ljyv80s9y6a25y-mercurial-6.6.3.tar.gz']","/nix/store/8bmr6h954cs6slcffav2hm3h0k8ygvkw-mercurial-6.6.3.tar.gz.drv","cpe:2.3:a:mercurial-6.6.3.tar.gz:mercurial-6.6.3.tar.gz::*:*:*:*:*:*:*","pkg:nix/mercurial-6.6.3.tar.gz","https://mercurial-scm.org/release/mercurial-6.6.3.tar.gz","","","","","","","",""
"meson-1.3.2","meson","1.3.2","/nix/store/82l1i2n21sdmyq5cy4348lxy1v45mf6b-001-fix-rpath.patch /nix/store/xn7sbm29b0ri3ky8sl3ilc43ad989m5v-002-clear-old-rpath.patch /nix/store/clw5a2da9maifwc0lxq7i6hyl59kjpw0-003-more-env-vars.patch /nix/store/5y9npfmzh5p28jlbgjsabkh3mn97vlsc-004-gir-fallback-path.patch /nix/store/5qk7g4sihkv8620462x8d9m75vhbpcwv-005-boost-Do-not-add-system-paths-on-nix.patch /nix/store/rqk5h1ykl8d48dljk305sr027vhr8ps5-006-disable-bitcode.patch","aarch64-linux","/nix/store/y96n1jl65mhj9ngv17s85xh3qxl74jgi-meson-1.3.2","['/nix/store/y96n1jl65mhj9ngv17s85xh3qxl74jgi-meson-1.3.2']","/nix/store/bfjz7s8qcasgvdpxj4a58i4mxxh31356-meson-1.3.2.drv","cpe:2.3:a:meson:meson:1.3.2:*:*:*:*:*:*:*","pkg:nix/meson@1.3.2","","meson","1.3.2","https://mesonbuild.com","False","An open source, fast and friendly build system made in Python","asl20","Apache-2.0","torres.anderson.85@protonmail.com"
"meson-1.3.2","meson","1.3.2","/nix/store/82l1i2n21sdmyq5cy4348lxy1v45mf6b-001-fix-rpath.patch /nix/store/xn7sbm29b0ri3ky8sl3ilc43ad989m5v-002-clear-old-rpath.patch /nix/store/clw5a2da9maifwc0lxq7i6hyl59kjpw0-003-more-env-vars.patch /nix/store/5y9npfmzh5p28jlbgjsabkh3mn97vlsc-004-gir-fallback-path.patch /nix/store/5qk7g4sihkv8620462x8d9m75vhbpcwv-005-boost-Do-not-add-system-paths-on-nix.patch /nix/store/rqk5h1ykl8d48dljk305sr027vhr8ps5-006-disable-bitcode.patch","aarch64-linux","/nix/store/p0q19616k4m2y5ixhvqalxw9b0rr290h-meson-1.3.2","['/nix/store/p0q19616k4m2y5ixhvqalxw9b0rr290h-meson-1.3.2']","/nix/store/ra4bz5r9fr8yap7azmrw9li016q5saa9-meson-1.3.2.drv","cpe:2.3:a:meson:meson:1.3.2:*:*:*:*:*:*:*","pkg:nix/meson@1.3.2","","meson","1.3.2","https://mesonbuild.com","False","An open source, fast and friendly build system made in Python","asl20","Apache-2.0","torres.anderson.85@protonmail.com"
"meson.patch?h=mingw-w64-xorgproto-id=7b817efc3144a50e6766817c4ca7242f8ce49307","meson.patch?h=mingw-w64-xorgproto-id=7b817efc3144a50e6766817c4ca7242f8ce49307","","","aarch64-linux","/nix/store/gb73za0wl3cz6sry4cvw2qqsc4bkrnj6-meson.patch?h=mingw-w64-xorgproto-id=7b817efc3144a50e6766817c4ca7242f8ce49307","['/nix/store/gb73za0wl3cz6sry4cvw2qqsc4bkrnj6-meson.patch?h=mingw-w64-xorgproto-id=7b817efc3144a50e6766817c4ca7242f8ce49307']","/nix/store/fbfj0825y7j7h02flwwphpk3rk236a6w-meson.patch?h=mingw-w64-xorgproto-id=7b817efc3144a50e6766817c4ca7242f8ce49307.drv","cpe:2.3:a:meson.patch?h=mingw-w64-xorgproto-id=7b817efc3144a50e6766817c4ca7242f8ce49307:meson.patch?h=mingw-w64-xorgproto-id=7b817efc3144a50e6766817c4ca7242f8ce49307::*:*:*:*:*:*:*","pkg:nix/meson.patch%3Fh%3Dmingw-w64-xorgproto-id%3D7b817efc3144a50e6766817c4ca7242f8ce49307","https://aur.archlinux.org/cgit/aur.git/plain/meson.patch?h=mingw-w64-xorgproto&id=7b817efc3144a50e6766817c4ca7242f8ce49307","","","","","","","",""
"meson_python-0.15.0.tar.gz","meson_python-0.15.0.tar.gz","","","aarch64-linux","/nix/store/r3f26rsa6jfzyhlwlppx826k93a669lh-meson_python-0.15.0.tar.gz","['/nix/store/r3f26rsa6jfzyhlwlppx826k93a669lh-meson_python-0.15.0.tar.gz']","/nix/store/1nnhpxy27hvx478802jw5hq0wri26pqz-meson_python-0.15.0.tar.gz.drv","cpe:2.3:a:meson_python-0.15.0.tar.gz:meson_python-0.15.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/meson_python-0.15.0.tar.gz","mirror://pypi/m/meson_python/meson_python-0.15.0.tar.gz","","","","","","","",""
"miette-7.2.0","miette-7.2.0","","","aarch64-linux","/nix/store/51xr87xwcp57kjhnhnyam8d34dp91mpy-miette-7.2.0","['/nix/store/51xr87xwcp57kjhnhnyam8d34dp91mpy-miette-7.2.0']","/nix/store/96hch14mg4vmbij2c3jmkf2mx9manx72-miette-7.2.0.drv","cpe:2.3:a:miette-7.2.0:miette-7.2.0::*:*:*:*:*:*:*","pkg:nix/miette-7.2.0","","","","","","","","",""
"miette-derive-7.2.0","miette-derive-7.2.0","","","aarch64-linux","/nix/store/kd1wng5j05q3mvmzpk9v7iqyz4af6hih-miette-derive-7.2.0","['/nix/store/kd1wng5j05q3mvmzpk9v7iqyz4af6hih-miette-derive-7.2.0']","/nix/store/dbnrgaifk54142py2yg156g45nw554jj-miette-derive-7.2.0.drv","cpe:2.3:a:miette-derive-7.2.0:miette-derive-7.2.0::*:*:*:*:*:*:*","pkg:nix/miette-derive-7.2.0","","","","","","","","",""
"mime-0.3.17","mime-0.3.17","","","aarch64-linux","/nix/store/7pcx8qvbnsmz4qc113wh2px4mkrfz27h-mime-0.3.17","['/nix/store/7pcx8qvbnsmz4qc113wh2px4mkrfz27h-mime-0.3.17']","/nix/store/bbr28ysy16llqsr65aqhd54wcrpvffpw-mime-0.3.17.drv","cpe:2.3:a:mime-0.3.17:mime-0.3.17::*:*:*:*:*:*:*","pkg:nix/mime-0.3.17","","","","","","","","",""
"mime_guess-2.0.4","mime_guess-2.0.4","","","aarch64-linux","/nix/store/c0vk937swdb2rs285x3hixdysh7pgalr-mime_guess-2.0.4","['/nix/store/c0vk937swdb2rs285x3hixdysh7pgalr-mime_guess-2.0.4']","/nix/store/yxgxjnkzzqmg90l5y832gg1vzf4vd676-mime_guess-2.0.4.drv","cpe:2.3:a:mime_guess-2.0.4:mime_guess-2.0.4::*:*:*:*:*:*:*","pkg:nix/mime_guess-2.0.4","","","","","","","","",""
"minimal-lexical-0.2.1","minimal-lexical-0.2.1","","","aarch64-linux","/nix/store/g0zlggbss8d2arn1785q94n7wp249ksv-minimal-lexical-0.2.1","['/nix/store/g0zlggbss8d2arn1785q94n7wp249ksv-minimal-lexical-0.2.1']","/nix/store/sy3lyf0p6vg6dm5c9p6gkrl9z2j8i0l9-minimal-lexical-0.2.1.drv","cpe:2.3:a:minimal-lexical-0.2.1:minimal-lexical-0.2.1::*:*:*:*:*:*:*","pkg:nix/minimal-lexical-0.2.1","","","","","","","","",""
"miniz_oxide-0.7.1","miniz_oxide-0.7.1","","","aarch64-linux","/nix/store/g02pj4v01svq5n1rgq30vmzsv7lyg6vk-miniz_oxide-0.7.1","['/nix/store/g02pj4v01svq5n1rgq30vmzsv7lyg6vk-miniz_oxide-0.7.1']","/nix/store/10k7zpczb3wq54cwaqq247598wfmkfg3-miniz_oxide-0.7.1.drv","cpe:2.3:a:miniz_oxide-0.7.1:miniz_oxide-0.7.1::*:*:*:*:*:*:*","pkg:nix/miniz_oxide-0.7.1","","","","","","","","",""
"miniz_oxide-0.7.3","miniz_oxide-0.7.3","","","aarch64-linux","/nix/store/88vh4aar5dsfjxm8hq88p7xffpczpy2q-miniz_oxide-0.7.3","['/nix/store/88vh4aar5dsfjxm8hq88p7xffpczpy2q-miniz_oxide-0.7.3']","/nix/store/jj6qa91c62y71cz1prbsypx12pkxhsdz-miniz_oxide-0.7.3.drv","cpe:2.3:a:miniz_oxide-0.7.3:miniz_oxide-0.7.3::*:*:*:*:*:*:*","pkg:nix/miniz_oxide-0.7.3","","","","","","","","",""
"minizip-1.3.1","minizip","1.3.1","","aarch64-linux","/nix/store/ak49z972pq26j131v0nmvvy272apqc14-minizip-1.3.1","['/nix/store/ak49z972pq26j131v0nmvvy272apqc14-minizip-1.3.1']","/nix/store/rmh63gj7qhswj3y84bc2afqb2nybgqvl-minizip-1.3.1.drv","cpe:2.3:a:minizip_project:minizip:1.3.1:*:*:*:*:*:*:*","pkg:nix/minizip@1.3.1","","minizip","1.3.1","https://zlib.net","False","Compression library implementing the deflate compression method found in gzip and PKZIP","zlib","Zlib",""
"mio-0.8.11","mio-0.8.11","","","aarch64-linux","/nix/store/1s558q3iapl6raqm0bi9w9m97rycih1x-mio-0.8.11","['/nix/store/1s558q3iapl6raqm0bi9w9m97rycih1x-mio-0.8.11']","/nix/store/yira9jrlkg1mracb2k1nc69nhh802bz4-mio-0.8.11.drv","cpe:2.3:a:mio-0.8.11:mio-0.8.11::*:*:*:*:*:*:*","pkg:nix/mio-0.8.11","","","","","","","","",""
"mirrors-list","mirrors-list","","","aarch64-linux","/nix/store/w2s97j7naljd7mj1pvym8c73mjgsjkbv-mirrors-list","['/nix/store/w2s97j7naljd7mj1pvym8c73mjgsjkbv-mirrors-list']","/nix/store/9bvs7w3sl0j2j9llh3xq8fj10nsyrk88-mirrors-list.drv","cpe:2.3:a:mirrors-list:mirrors-list::*:*:*:*:*:*:*","pkg:nix/mirrors-list","","","","","","","","",""
"mke2fs-avoid-incompatible-features.patch","mke2fs-avoid-incompatible-features.patch","","","aarch64-linux","/nix/store/xxpymmizjl4dqdccrxm9lx96x16d5vdx-mke2fs-avoid-incompatible-features.patch","['/nix/store/xxpymmizjl4dqdccrxm9lx96x16d5vdx-mke2fs-avoid-incompatible-features.patch']","/nix/store/ws4avq2ibwldmdn1r3pf11f896qc2dnl-mke2fs-avoid-incompatible-features.patch.drv","cpe:2.3:a:mke2fs-avoid-incompatible-features.patch:mke2fs-avoid-incompatible-features.patch::*:*:*:*:*:*:*","pkg:nix/mke2fs-avoid-incompatible-features.patch","https://git.kernel.org/pub/scm/fs/ext2/e2fsprogs.git/plain/debian/patches/disable-metadata_csum_seed-and-orphan_file-by-default?h=debian/master&id=3fb3d18baba90e5d48d94f4c0b79b2d271b0c913","","","","","","","",""
"mock-5.1.0.tar.gz","mock-5.1.0.tar.gz","","","aarch64-linux","/nix/store/g5a2904q9x9d4da01fbp4bw16wh3m4r9-mock-5.1.0.tar.gz","['/nix/store/g5a2904q9x9d4da01fbp4bw16wh3m4r9-mock-5.1.0.tar.gz']","/nix/store/sr5z9j41n1flv9c4g8s4kh3dhmkw9wvj-mock-5.1.0.tar.gz.drv","cpe:2.3:a:mock-5.1.0.tar.gz:mock-5.1.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/mock-5.1.0.tar.gz","mirror://pypi/m/mock/mock-5.1.0.tar.gz","","","","","","","",""
"mpc-1.3.1.tar.gz","mpc-1.3.1.tar.gz","","","builtin","/nix/store/mdrv8znlgnysqzq1hnv46vi9jmnsc1bc-mpc-1.3.1.tar.gz","['/nix/store/mdrv8znlgnysqzq1hnv46vi9jmnsc1bc-mpc-1.3.1.tar.gz']","/nix/store/156yvnw4g1h0gv1s8p7bray6hyn43f8q-mpc-1.3.1.tar.gz.drv","cpe:2.3:a:mpc-1.3.1.tar.gz:mpc-1.3.1.tar.gz::*:*:*:*:*:*:*","pkg:nix/mpc-1.3.1.tar.gz","https://ftpmirror.gnu.org/mpc/mpc-1.3.1.tar.gz","","","","","","","",""
"mpdecimal-4.0.0","mpdecimal","4.0.0","","aarch64-linux","/nix/store/xifzl6iiaj720saqiz4irn5yb1bc508v-mpdecimal-4.0.0","['/nix/store/xifzl6iiaj720saqiz4irn5yb1bc508v-mpdecimal-4.0.0']","/nix/store/49nkwph64f8iq4qm205i41xg8di7qisa-mpdecimal-4.0.0.drv","cpe:2.3:a:mpdecimal:mpdecimal:4.0.0:*:*:*:*:*:*:*","pkg:nix/mpdecimal@4.0.0","","mpdecimal","4.0.0","https://www.bytereef.org/mpdecimal/index.html","False","Library for arbitrary precision decimal floating point arithmetic","bsd2","BSD-2-Clause","KAction@disroot.org"
"mpdecimal-4.0.0","mpdecimal","4.0.0","","aarch64-linux","/nix/store/f0p0429q4dx3ll0nah0kc67gw1pm286y-mpdecimal-4.0.0","['/nix/store/f0p0429q4dx3ll0nah0kc67gw1pm286y-mpdecimal-4.0.0']","/nix/store/cns4xdaphyggndpm2gidvfnrk7479sk5-mpdecimal-4.0.0.drv","cpe:2.3:a:mpdecimal:mpdecimal:4.0.0:*:*:*:*:*:*:*","pkg:nix/mpdecimal@4.0.0","","mpdecimal","4.0.0","https://www.bytereef.org/mpdecimal/index.html","False","Library for arbitrary precision decimal floating point arithmetic","bsd2","BSD-2-Clause","KAction@disroot.org"
"mpdecimal-4.0.0","mpdecimal","4.0.0","","aarch64-linux","/nix/store/371c56mapbv29kl0v2z4x9nxjidxf8ry-mpdecimal-4.0.0","['/nix/store/371c56mapbv29kl0v2z4x9nxjidxf8ry-mpdecimal-4.0.0']","/nix/store/vls065pmv9lyid47d23xvlgr8aq8p4r1-mpdecimal-4.0.0.drv","cpe:2.3:a:mpdecimal:mpdecimal:4.0.0:*:*:*:*:*:*:*","pkg:nix/mpdecimal@4.0.0","","mpdecimal","4.0.0","https://www.bytereef.org/mpdecimal/index.html","False","Library for arbitrary precision decimal floating point arithmetic","bsd2","BSD-2-Clause","KAction@disroot.org"
"mpdecimal-4.0.0.tar.gz","mpdecimal-4.0.0.tar.gz","","","builtin","/nix/store/vjv0x8rcs7rnw4glsd0hil5bh22sq33c-mpdecimal-4.0.0.tar.gz","['/nix/store/vjv0x8rcs7rnw4glsd0hil5bh22sq33c-mpdecimal-4.0.0.tar.gz']","/nix/store/czgzq4viby3xkqf6lp0xi19msls8vja5-mpdecimal-4.0.0.tar.gz.drv","cpe:2.3:a:mpdecimal-4.0.0.tar.gz:mpdecimal-4.0.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/mpdecimal-4.0.0.tar.gz","https://www.bytereef.org/software/mpdecimal/releases/mpdecimal-4.0.0.tar.gz","","","","","","","",""
"mpdecimal-4.0.0.tar.gz","mpdecimal-4.0.0.tar.gz","","","aarch64-linux","/nix/store/vjv0x8rcs7rnw4glsd0hil5bh22sq33c-mpdecimal-4.0.0.tar.gz","['/nix/store/vjv0x8rcs7rnw4glsd0hil5bh22sq33c-mpdecimal-4.0.0.tar.gz']","/nix/store/qnraxidmakcdss5n4vczq1zzy3ss99ap-mpdecimal-4.0.0.tar.gz.drv","cpe:2.3:a:mpdecimal-4.0.0.tar.gz:mpdecimal-4.0.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/mpdecimal-4.0.0.tar.gz","https://www.bytereef.org/software/mpdecimal/releases/mpdecimal-4.0.0.tar.gz","","","","","","","",""
"mpfr-4.2.1","mpfr","4.2.1","","aarch64-linux","/nix/store/wg95065jiz6r0cp0sq90cyflhqskn0y1-mpfr-4.2.1","['/nix/store/wg95065jiz6r0cp0sq90cyflhqskn0y1-mpfr-4.2.1']","/nix/store/qmn7qh8c3c623asji1rc5mhs16h0wllf-mpfr-4.2.1.drv","cpe:2.3:a:mpfr:mpfr:4.2.1:*:*:*:*:*:*:*","pkg:nix/mpfr@4.2.1","","mpfr","4.2.1","https://www.mpfr.org/","False","Library for multiple-precision floating-point arithmetic","lgpl2Plus","LGPL-2.0-or-later",""
