"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"sfcgal-61f3b08ade49493b56c6bafa98c7c1f84addbc10","sfcgal","61f3b08ade49493b56c6bafa98c7c1f84addbc10","","aarch64-linux","/nix/store/j60hwryb14l3kczszawzsqn8zg1h3dz6-sfcgal-61f3b08ade49493b56c6bafa98c7c1f84addbc10","['/nix/store/j60hwryb14l3kczszawzsqn8zg1h3dz6-sfcgal-61f3b08ade49493b56c6bafa98c7c1f84addbc10']","/nix/store/cps3pn62sr0lqpqx1jzg6067l6kc22hh-sfcgal-61f3b08ade49493b56c6bafa98c7c1f84addbc10.drv","cpe:2.3:a:sfcgal:sfcgal:61f3b08ade49493b56c6bafa98c7c1f84addbc10:*:*:*:*:*:*:*","pkg:nix/sfcgal@61f3b08ade49493b56c6bafa98c7c1f84addbc10","","","","","","","","",""
"sqlite-3.45.2","sqlite","3.45.2","","aarch64-linux","/nix/store/702s46i3gd0w79ahcyixz3hdg7a708hs-sqlite-3.45.2","['/nix/store/702s46i3gd0w79ahcyixz3hdg7a708hs-sqlite-3.45.2']","/nix/store/gkd719qbsjgb6ayj085iab48zgllfm9n-sqlite-3.45.2.drv","cpe:2.3:a:sqlite:sqlite:3.45.2:*:*:*:*:*:*:*","pkg:nix/sqlite@3.45.2","","sqlite","3.45.2","https://www.sqlite.org/","False","A self-contained, serverless, zero-configuration, transactional SQL database engine","publicDomain","","edolstra+nixpkgs@gmail.com;np.nix@nicolaspouillard.fr"
"supabase-wrappers-0.4.1","supabase-wrappers","0.4.1","","aarch64-linux","/nix/store/4w41llzvw2gsxlja2076qjriyamwn1gr-supabase-wrappers-0.4.1","['/nix/store/4w41llzvw2gsxlja2076qjriyamwn1gr-supabase-wrappers-0.4.1']","/nix/store/miv6fwahpqv7vg96w7njna69v5dg27ds-supabase-wrappers-0.4.1.drv","cpe:2.3:a:supabase-wrappers:supabase-wrappers:0.4.1:*:*:*:*:*:*:*","pkg:nix/supabase-wrappers@0.4.1","","","","","","","","",""
"supautils-2.2.1","supautils","2.2.1","","aarch64-linux","/nix/store/936sbwjjwmmrrzd87disdvp7r1dbmc9l-supautils-2.2.1","['/nix/store/936sbwjjwmmrrzd87disdvp7r1dbmc9l-supautils-2.2.1']","/nix/store/vcvyajhfm2arhwng7w67by3xc649rmn9-supautils-2.2.1.drv","cpe:2.3:a:supautils:supautils:2.2.1:*:*:*:*:*:*:*","pkg:nix/supautils@2.2.1","","","","","","","","",""
"systemd-255.4","systemd","255.4","/nix/store/4hbfpmyhlq5irpir1bz4dm81hhdldyfz-0001-Start-device-units-for-uninitialised-encrypted-devic.patch /nix/store/sncv6c5949syix3x1j2jlgw16599q1l5-0002-Don-t-try-to-unmount-nix-or-nix-store.patch /nix/store/nyj0adxy006a82j9fkfw17flql90r502-0003-Fix-NixOS-containers.patch /nix/store/b85zd2gpg2vr94blfrrf2a6wq6s2475f-0004-Add-some-NixOS-specific-unit-directories.patch /nix/store/g5ypznmhxbjrsdvl5ap3rqqilbv9w791-0005-Get-rid-of-a-useless-message-in-user-sessions.patch /nix/store/jmh8bj6i8d1xmaianlnixd2pdir2n4lp-0006-hostnamed-localed-timedated-disable-methods-that-cha.patch /nix/store/c3z96bcivnryw3zl8iphzfmc2nnzq25g-0007-Change-usr-share-zoneinfo-to-etc-zoneinfo.patch /nix/store/br2kdzwg81bji3ks1b6f3x50jndnr2fr-0008-localectl-use-etc-X11-xkb-for-list-x11.patch /nix/store/wffrhm710psk6dl4kgk5j82rah3cxzcj-0009-add-rootprefix-to-lookup-dir-paths.patch /nix/store/z8yb6l58bsqiz3xhd60vgf6f7lgbkzk6-0010-systemd-shutdown-execute-scripts-in-etc-systemd-syst.patch /nix/store/i28bzp1n481h3wmcb35k0hxfz18na0bs-0011-systemd-sleep-execute-scripts-in-etc-systemd-system-.patch /nix/store/afb9jws9ps79yb25al7y4ch1jcylqjis-0012-path-util.h-add-placeholder-for-DEFAULT_PATH_NORMAL.patch /nix/store/dkxyq84ypssw43w34r3lmhlvvk5d4yvn-0013-inherit-systemd-environment-when-calling-generators.patch /nix/store/x9ssp3xwqwxm3dgdmbq054zdb2055hwl-0014-core-don-t-taint-on-unmerged-usr.patch /nix/store/iwn00yicf5f19sb7rgxlf4rhp4zmrf3d-0015-tpm2_context_init-fix-driver-name-checking.patch /nix/store/jbpairfqmvbs0s245zpbdvazcwpdanxn-0016-systemctl-edit-suggest-systemdctl-edit-runtime-on-sy.patch /nix/store/s7h748g85p6kviq6n705qfrc9nxzwdj0-0017-meson.build-do-not-create-systemdstatedir.patch /nix/store/585sshb8d53rlg2igkll14qb0ayybwi1-0018-timesyncd-disable-NSCD-when-DNSSEC-validation-is-dis.patch","aarch64-linux","/nix/store/ss6bfrdx69ng9f448d5hq1683hkpxcng-systemd-255.4","['/nix/store/gpg8aap0142iivxprl80b1f40m0qilar-systemd-255.4-dev', '/nix/store/ss6bfrdx69ng9f448d5hq1683hkpxcng-systemd-255.4']","/nix/store/igslxv7mpppigfdfh6yr2b0zdwj05bh9-systemd-255.4.drv","cpe:2.3:a:systemd:systemd:255.4:*:*:*:*:*:*:*","pkg:nix/systemd@255.4","","systemd","255.4","https://www.freedesktop.org/wiki/Software/systemd/","False","A system and service manager for Linux","bsd2;bsd3;cc0;lgpl21Plus;lgpl2Plus;mit;mit0;ofl;publicDomain","BSD-2-Clause;BSD-3-Clause;CC0-1.0;LGPL-2.1-or-later;LGPL-2.0-or-later;MIT;MIT-0;OFL-1.1","flokli@flokli.de;me@kloenk.dev"
"systemd-minimal-libs-255.4","systemd-minimal-libs","255.4","/nix/store/4hbfpmyhlq5irpir1bz4dm81hhdldyfz-0001-Start-device-units-for-uninitialised-encrypted-devic.patch /nix/store/sncv6c5949syix3x1j2jlgw16599q1l5-0002-Don-t-try-to-unmount-nix-or-nix-store.patch /nix/store/nyj0adxy006a82j9fkfw17flql90r502-0003-Fix-NixOS-containers.patch /nix/store/b85zd2gpg2vr94blfrrf2a6wq6s2475f-0004-Add-some-NixOS-specific-unit-directories.patch /nix/store/g5ypznmhxbjrsdvl5ap3rqqilbv9w791-0005-Get-rid-of-a-useless-message-in-user-sessions.patch /nix/store/jmh8bj6i8d1xmaianlnixd2pdir2n4lp-0006-hostnamed-localed-timedated-disable-methods-that-cha.patch /nix/store/c3z96bcivnryw3zl8iphzfmc2nnzq25g-0007-Change-usr-share-zoneinfo-to-etc-zoneinfo.patch /nix/store/br2kdzwg81bji3ks1b6f3x50jndnr2fr-0008-localectl-use-etc-X11-xkb-for-list-x11.patch /nix/store/wffrhm710psk6dl4kgk5j82rah3cxzcj-0009-add-rootprefix-to-lookup-dir-paths.patch /nix/store/z8yb6l58bsqiz3xhd60vgf6f7lgbkzk6-0010-systemd-shutdown-execute-scripts-in-etc-systemd-syst.patch /nix/store/i28bzp1n481h3wmcb35k0hxfz18na0bs-0011-systemd-sleep-execute-scripts-in-etc-systemd-system-.patch /nix/store/afb9jws9ps79yb25al7y4ch1jcylqjis-0012-path-util.h-add-placeholder-for-DEFAULT_PATH_NORMAL.patch /nix/store/dkxyq84ypssw43w34r3lmhlvvk5d4yvn-0013-inherit-systemd-environment-when-calling-generators.patch /nix/store/x9ssp3xwqwxm3dgdmbq054zdb2055hwl-0014-core-don-t-taint-on-unmerged-usr.patch /nix/store/iwn00yicf5f19sb7rgxlf4rhp4zmrf3d-0015-tpm2_context_init-fix-driver-name-checking.patch /nix/store/jbpairfqmvbs0s245zpbdvazcwpdanxn-0016-systemctl-edit-suggest-systemdctl-edit-runtime-on-sy.patch /nix/store/s7h748g85p6kviq6n705qfrc9nxzwdj0-0017-meson.build-do-not-create-systemdstatedir.patch /nix/store/585sshb8d53rlg2igkll14qb0ayybwi1-0018-timesyncd-disable-NSCD-when-DNSSEC-validation-is-dis.patch","aarch64-linux","/nix/store/pv88z7skk6y8qcjxddg3a2ywdbxq0lkf-systemd-minimal-libs-255.4","['/nix/store/pv88z7skk6y8qcjxddg3a2ywdbxq0lkf-systemd-minimal-libs-255.4']","/nix/store/8famdpm7hqz1hmzrf1plz4c3cvml8x38-systemd-minimal-libs-255.4.drv","cpe:2.3:a:systemd-minimal-libs:systemd-minimal-libs:255.4:*:*:*:*:*:*:*","pkg:nix/systemd-minimal-libs@255.4","","systemd-minimal-libs","255.4","https://www.freedesktop.org/wiki/Software/systemd/","False","A system and service manager for Linux","bsd2;bsd3;cc0;lgpl21Plus;lgpl2Plus;mit;mit0;ofl;publicDomain","BSD-2-Clause;BSD-3-Clause;CC0-1.0;LGPL-2.1-or-later;LGPL-2.0-or-later;MIT;MIT-0;OFL-1.1","flokli@flokli.de;me@kloenk.dev"
"timescaledb-2.9.1","timescaledb","2.9.1","","aarch64-linux","/nix/store/b36dy2kapf545jsnwlma2aw2lp7qqpb9-timescaledb-2.9.1","['/nix/store/b36dy2kapf545jsnwlma2aw2lp7qqpb9-timescaledb-2.9.1']","/nix/store/lm14rnd0r0znzqm39cg85z2jr0fiy9fx-timescaledb-2.9.1.drv","cpe:2.3:a:timescale:timescaledb:2.9.1:*:*:*:*:*:*:*","pkg:nix/timescaledb@2.9.1","","","","","","","","",""
"tpm2-tss-4.0.1","tpm2-tss","4.0.1","/nix/store/mbqd3cg1br8ad6mkiz7f6gqg1g0ix7i8-no-dynamic-loader-path.patch /nix/store/m2hd8v664f05ys7bnv7n9jgi5mmnkzs2-skip-test-fapi-fix-provisioning-with-template-if-no-certificate-available.patch","aarch64-linux","/nix/store/166vfmdly70bd1d9wwpvkjjmzqf7b8fs-tpm2-tss-4.0.1","['/nix/store/166vfmdly70bd1d9wwpvkjjmzqf7b8fs-tpm2-tss-4.0.1']","/nix/store/lbxk1gjbrn1s0kqlp13kbxl14k0qgl94-tpm2-tss-4.0.1.drv","cpe:2.3:a:tpm2-tss:tpm2-tss:4.0.1:*:*:*:*:*:*:*","pkg:nix/tpm2-tss@4.0.1","","tpm2-tss","4.0.1","https://github.com/tpm2-software/tpm2-tss","False","OSS implementation of the TCG TPM2 Software Stack (TSS2)","bsd2","BSD-2-Clause","nixpkgs@superbaloo.net"
"tzdata-2024a","tzdata","2024a","","aarch64-linux","/nix/store/pb7gl06mg73apygdb6ijmvxz4hq4zy45-tzdata-2024a","['/nix/store/pb7gl06mg73apygdb6ijmvxz4hq4zy45-tzdata-2024a']","/nix/store/bnbr0v5vf9kr5gqp5dfvvjj9vbhx83ak-tzdata-2024a.drv","cpe:2.3:a:tzdata:tzdata:2024a:*:*:*:*:*:*:*","pkg:nix/tzdata@2024a","","tzdata","2024a","http://www.iana.org/time-zones","False","Database of current and historical time zones","bsd3;publicDomain","BSD-3-Clause","nix@ajs124.de;fpletz@fnordicwalking.de"
"unbound-1.19.2","unbound","1.19.2","/nix/store/8maj3xnkf65v47iqcm3ijy7acnpxlf1y-59d98b9ef64e597c331c27160715d7a1b40c8638.patch /nix/store/x2svfx3ggarjrkl9hfmsr8yvqmbzc8xk-93490a0fc1bf9e62e6edcd6b69f1463c7ac410e9.patch /nix/store/5xpkd6z16d8b0nghp6ikrp249ygigdvj-3f5175584b0bb9ff7d417bc195ec6e4316ae58d3.patch","aarch64-linux","/nix/store/dp052rczwjld4mvf2k20dwkwjmmk509c-unbound-1.19.2","['/nix/store/v0risdab9wn6lrvmm8dhwwp162ayjc3s-unbound-1.19.2-lib']","/nix/store/c1his5mq1dsbnqs7dnycc4v6cpygjd24-unbound-1.19.2.drv","cpe:2.3:a:unbound:unbound:1.19.2:*:*:*:*:*:*:*","pkg:nix/unbound@1.19.2","","unbound","1.19.2","https://www.unbound.net","False","Validating, recursive, and caching DNS resolver","bsd3","BSD-3-Clause","janne@hess.ooo"
"util-linux-minimal-2.39.3","util-linux-minimal","2.39.3","/nix/store/1j9sp0yd6jbcbkwsc5a826rxqy3lk6vh-rtcwake-search-PATH-for-shutdown.patch","aarch64-linux","/nix/store/38msndh4swv96wv4pin16zbs8bbr8gw5-util-linux-minimal-2.39.3","['/nix/store/a5yi49jbja3187gjvhj34kxcyj188xdf-util-linux-minimal-2.39.3-mount', '/nix/store/p9zkj607dd9cy6bx6ygf69r0x8vlb42w-util-linux-minimal-2.39.3-swap', '/nix/store/s8h457hc7y7qlciczmsm3gj0r7wnvvcb-util-linux-minimal-2.39.3-lib', '/nix/store/x26x3x7jj6qg0lqi1rx1hg401rbnggnp-util-linux-minimal-2.39.3-login']","/nix/store/yb44v1r1bsmwhcr204kfh8bjmv86lbyz-util-linux-minimal-2.39.3.drv","cpe:2.3:a:util-linux-minimal:util-linux-minimal:2.39.3:*:*:*:*:*:*:*","pkg:nix/util-linux-minimal@2.39.3","","util-linux-minimal","2.39.3","https://www.kernel.org/pub/linux/utils/util-linux/","False","A set of system utilities for Linux","gpl2Only;gpl2Plus;gpl3Plus;lgpl21Plus;bsd3;bsdOriginalUC;publicDomain","GPL-2.0-only;GPL-2.0-or-later;GPL-3.0-or-later;LGPL-2.1-or-later;BSD-3-Clause;BSD-4-Clause-UC",""
"vault-0.2.9","vault","0.2.9","","aarch64-linux","/nix/store/xc5kiqgdmj6xpkamiay67l44c49x0yrc-vault-0.2.9","['/nix/store/xc5kiqgdmj6xpkamiay67l44c49x0yrc-vault-0.2.9']","/nix/store/bchg06wvgmd9j7kvmgvx7bjfjd2v1hsr-vault-0.2.9.drv","cpe:2.3:a:vault:vault:0.2.9:*:*:*:*:*:*:*","pkg:nix/vault@0.2.9","","","","","","","","",""
"wal2json-2_5","wal2json","2_5","","aarch64-linux","/nix/store/61bszd9yf7vwiw48gr93cjjwyra73chg-wal2json-2_5","['/nix/store/61bszd9yf7vwiw48gr93cjjwyra73chg-wal2json-2_5']","/nix/store/88d99rm1ps26ml4wcczn0nafyr0ppg1c-wal2json-2_5.drv","cpe:2.3:a:wal2json:wal2json:2_5:*:*:*:*:*:*:*","pkg:nix/wal2json@2_5","","","","","","","","",""
"xerces-c-3.2.5","xerces-c","3.2.5","","aarch64-linux","/nix/store/irrll3i80kwlvc5mwvhawi9d4rysais8-xerces-c-3.2.5","['/nix/store/irrll3i80kwlvc5mwvhawi9d4rysais8-xerces-c-3.2.5']","/nix/store/w3m5bjvwamhi682lvj4837c7j6mfipx8-xerces-c-3.2.5.drv","cpe:2.3:a:apache:xerces-c:3.2.5:*:*:*:*:*:*:*","pkg:nix/xerces-c@3.2.5","","xerces-c","3.2.5","https://xerces.apache.org/xerces-c/","False","Validating XML parser written in a portable subset of C++","asl20","Apache-2.0",""
"xgcc-13.2.0","xgcc","13.2.0","/nix/store/9577hmdlmhki67cg8ar85cvidyg7xr7p-gcc-12-no-sys-dirs.patch /nix/store/7x6bimj6ipi6ag859gi2fc6by87x37j7-no-sys-dirs-riscv.patch /nix/store/xpplvxiwb4li2qd5nvhyd2mngrpna0ya-mangle-NIX_STORE-in-__FILE__.patch /nix/store/632b0y5mkcdwbsw2g3xh5qznw2vv5axr-ppc-musl.patch /nix/store/g1sn1rmgwdl4s2xymw7zxflzx6y9y0fm-ICE-PR110280.patch","aarch64-linux","/nix/store/8k5midfvbylvdmgx9pb1gx0jhk4fjrlp-xgcc-13.2.0","['/nix/store/yavi60qz9ls7mjf87mkhad621l9p2d4l-xgcc-13.2.0-libgcc']","/nix/store/rxps85390wpi9aw4h1rxjxswr1ql1zc2-xgcc-13.2.0.drv","cpe:2.3:a:xgcc:xgcc:13.2.0:*:*:*:*:*:*:*","pkg:nix/xgcc@13.2.0","","","","","","","","",""
"xxHash-0.8.2","xxHash","0.8.2","","aarch64-linux","/nix/store/4rjybk729qd9chlci55csx7fz2wrf8js-xxHash-0.8.2","['/nix/store/4rjybk729qd9chlci55csx7fz2wrf8js-xxHash-0.8.2']","/nix/store/cspbs140k7xf8n7gsxbx8y5n3kfmr01b-xxHash-0.8.2.drv","cpe:2.3:a:xxHash:xxHash:0.8.2:*:*:*:*:*:*:*","pkg:nix/xxHash@0.8.2","","xxHash","0.8.2","https://github.com/Cyan4973/xxHash","False","Extremely fast hash algorithm","bsd2;gpl2","BSD-2-Clause;GPL-2.0","orivej@gmx.fr"
"xz-5.4.6","xz","5.4.6","","aarch64-linux","/nix/store/hfrv382bw7y1fh6k123m87vqmxyb0nl2-xz-5.4.6","['/nix/store/1m5sgjjb9qqffvrjchra7m2231zy2d6s-xz-5.4.6-bin', '/nix/store/hfrv382bw7y1fh6k123m87vqmxyb0nl2-xz-5.4.6']","/nix/store/j3j711ppwgy4gm53fbfi6pjmf89f145q-xz-5.4.6.drv","cpe:2.3:a:xz:xz:5.4.6:*:*:*:*:*:*:*","pkg:nix/xz@5.4.6","","xz","5.4.6","https://tukaani.org/xz/","False","A general-purpose data compression software, successor of LZMA","gpl2Plus;lgpl21Plus","GPL-2.0-or-later;LGPL-2.1-or-later","s.vanderburg@tudelft.nl"
"zlib-1.3.1","zlib","1.3.1","","aarch64-linux","/nix/store/ymav8nb29vsdryddi435xcig3pk7i00q-zlib-1.3.1","['/nix/store/ymav8nb29vsdryddi435xcig3pk7i00q-zlib-1.3.1', '/nix/store/yr282al1gibspccds4xrpz5wsxig7p23-zlib-1.3.1-dev']","/nix/store/lvvpjfkdg0fjqxhqif9hrp0y30q6zzns-zlib-1.3.1.drv","cpe:2.3:a:zlib:zlib:1.3.1:*:*:*:*:*:*:*","pkg:nix/zlib@1.3.1","","zlib","1.3.1","https://zlib.net","False","Lossless data-compression library","zlib","Zlib",""
"zstd-1.5.5","zstd","1.5.5","/nix/store/n91acyjrlchm0snw0w16i4683pf788ax-playtests-darwin.patch","aarch64-linux","/nix/store/mxvqrp4jj6zklxc1i32ra8iapnzynyzc-zstd-1.5.5","['/nix/store/cjavnanbqz534mq5f0yr99kp8qkwl3wm-zstd-1.5.5-dev', '/nix/store/mxvqrp4jj6zklxc1i32ra8iapnzynyzc-zstd-1.5.5', '/nix/store/xj091kd22h3zg5dbpfnafnkj8j2skgjh-zstd-1.5.5-bin']","/nix/store/9g2gndyn7qk2ds9sx6m2w8x0x9rv065k-zstd-1.5.5.drv","cpe:2.3:a:zstd:zstd:1.5.5:*:*:*:*:*:*:*","pkg:nix/zstd@1.5.5","","zstd","1.5.5","https://facebook.github.io/zstd/","False","Zstandard real-time compression algorithm","bsd3","BSD-3-Clause","orivej@gmx.fr"
